date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday,yr,month,day,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS,air_humidity_DWD,air_temperature_daily_max_DWD,air_temperature_daily_mean_DWD,air_temperature_daily_min_DWD,precipitation_DWD,snow_height_DWD,sunshine_hours_DWD,wind_speed_max_DWD
2011-07-19,1508,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0,NA,NA
2011-07-20,1679,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-21,1638,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-22,1186,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-07-23,1394,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,0,NA,NA
2011-07-24,3240,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,0,NA,NA
2011-07-25,1574,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,7.0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-07-26,2081,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,7.0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-27,1929,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,7.0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
2011-07-28,2204,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,7.0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-29,1421,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,7.0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0,NA,NA
2011-07-30,1434,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,7.0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-07-31,2155,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,7.0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-01,1390,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-02,2499,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-03,2381,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,0,NA,NA
2011-08-04,1939,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0,NA,NA
2011-08-05,1687,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-08-06,1474,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0,NA,NA
2011-08-07,2183,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,NA,NA
2011-08-08,2132,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0,NA,NA
2011-08-09,2072,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,0,NA,NA
2011-08-10,2159,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,NA,NA
2011-08-11,1950,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0,NA,NA
2011-08-12,1762,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0,0,NA,NA
2011-08-13,1456,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,0,NA,NA
2011-08-14,2993,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,0,NA,NA
2011-08-15,1826,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-16,1786,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-17,2011,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,3,0,2011.0,8.0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-18,995,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,0,NA,NA
2011-08-19,993,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-20,896,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-21,1632,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-22,1058,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,0,NA,NA
2011-08-23,1105,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
2011-08-24,1117,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-25,1141,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-08-26,1332,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,0,NA,NA
2011-08-27,1296,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,0,NA,NA
2011-08-28,1731,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0,NA,NA
2011-08-29,974,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
2011-08-30,996,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0,NA,NA
2011-08-31,1093,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,8.0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,NA,NA
2011-09-01,907,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,9.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-02,924,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,9.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-03,1975,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,9.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0,NA,NA
2011-09-04,1876,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,9.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,0,NA,NA
2011-09-05,793,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,9.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
2011-09-06,843,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,2,0,2011.0,9.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0,0,NA,NA
2011-09-07,664,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,NA,NA
2011-09-08,666,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0,NA,NA
2011-09-09,741,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,NA,NA
2011-09-10,904,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-11,1383,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,NA,NA
2011-09-12,602,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-13,612,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-14,609,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-15,586,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-16,648,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,NA,NA
2011-09-17,867,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0,NA,NA
2011-09-18,1340,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-19,609,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-20,544,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-21,620,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA
2011-09-22,592,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-23,734,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-24,859,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-25,921,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-26,547,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-27,611,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-28,541,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-29,596,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-09-30,763,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,9.0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-01,1053,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-02,1396,0,0,0,0,1,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-03,1471,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,3,2011.0,10.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-04,527,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-05,620,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
2011-10-06,614,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,0,NA,NA
2011-10-07,706,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0,NA,NA
2011-10-08,867,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0,NA,NA
2011-10-09,1154,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0,NA,NA
2011-10-10,752,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0,NA,NA
2011-10-11,688,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0,NA,NA
2011-10-12,555,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,NA,NA
2011-10-13,657,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-14,658,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-15,783,0,0,0,0,1,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-16,1138,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,10.0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-17,803,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,1,0,2011.0,10.0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-18,1057,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,1,0,2011.0,10.0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0,NA,NA
2011-10-19,642,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,1,0,2011.0,10.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,0,NA,NA
2011-10-20,1278,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,1,0,2011.0,10.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-21,973,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,1,0,2011.0,10.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-22,851,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,1,0,2011.0,10.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-23,1253,0,0,0,0,1,4.9,10.0,3.1,8.3,0,0,1,0,2011.0,10.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-24,1157,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,3,0,2011.0,10.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-25,1065,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,3,0,2011.0,10.0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA
2011-10-26,1487,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,3,0,2011.0,10.0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-27,1218,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,3,0,2011.0,10.0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-28,1121,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,3,0,2011.0,10.0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-29,808,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,3,0,2011.0,10.0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-30,1347,0,0,0,0,1,4.9,10.0,3.1,8.3,0,0,2,0,2011.0,10.0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-10-31,1637,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,2,0,2011.0,10.0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-01,1832,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,2,2,2011.0,11.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA
2011-11-02,1695,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,2,0,2011.0,11.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-03,1460,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,2,0,2011.0,11.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-04,1019,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,2,0,2011.0,11.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-05,1497,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,2,0,2011.0,11.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-06,1342,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,NA,NA
2011-11-07,812,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-08,560,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-09,636,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-10,610,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-11,446,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-12,785,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-13,1258,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-14,575,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-15,546,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-16,546,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-17,474,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-18,588,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-19,823,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-20,1298,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-21,612,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-22,514,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-23,560,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-11-24,489,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-25,590,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-26,734,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-27,903,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0,NA,NA
2011-11-28,562,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-11-29,527,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
2011-11-30,521,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,11.0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-12-01,505,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,12.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,0,NA,NA
2011-12-02,562,0,0,0,0,0,4.9,10.0,3.1,8.3,0,0,0,0,2011.0,12.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0,NA,NA
